order_id,restaurant_latitude,restaurant_longitude,delivery_latitude,delivery_longitude,weather,traffic_density
0x15e0 ,18.51421,73.838429,18.59421,73.918429,conditions Sandstorms,Medium 
0x4816 ,21.15276,72.778059,21.24276,72.868059,conditions Cloudy,Low 
0xce07 ,26.471617,80.313564,26.521617,80.363564,conditions Fog,Jam 
0x12d1 ,22.307898,73.167788,22.387898,73.247788,conditions Sandstorms,Medium 
0xab53 ,0.0,0.0,0.01,0.01,conditions Cloudy,Low 
0x5a57 ,22.310329,73.169083,22.360329,73.219083,conditions Sandstorms,Medium 
0x7eb0 ,13.02978,80.208812,13.05978,80.238812,conditions Stormy,Medium 
0xc251 ,23.184992,77.417227,23.204992,77.437227,conditions Sunny,Low 
0x6062 ,13.058616,80.264151,13.088616,80.294151,conditions Cloudy,Jam 
0x66b7 ,26.902908,75.792934,27.042908,75.932934,conditions Windy,Jam 
0xbee2 ,23.39925,85.390464,23.48925,85.480464,conditions Sandstorms,Low 
0x6af3 ,12.972161,77.596014,13.042161,77.666014,conditions Windy,Medium 
0x6cdf ,21.160437,72.774209,21.200437,72.814209,conditions Sunny,High 
0x7d3a ,26.911378,75.789034,27.041378,75.919034,conditions Windy,Medium 
0xc545 ,10.006881,76.345397,10.066881,76.405397,conditions Sunny,Jam 
0x7896 ,13.026286,80.275235,13.046286,80.295235,conditions Cloudy,High 
0x7936 ,22.753659,75.903365,22.863659,76.013365,conditions Sunny,Medium 
0x47cb ,0.0,0.0,0.07,0.07,conditions Cloudy,Medium 
0x90d6 ,13.044694,80.26147,13.074694,80.29147,conditions Windy,Jam 
0xd6f5 ,25.454697,81.834492,25.464697,81.844492,conditions Sandstorms,Low 
0x5283 ,19.178321,72.834715,19.248321,72.904715,conditions Stormy,Medium 
0xc450 ,25.459775,81.834841,25.549775,81.924841,conditions Fog,Jam 
0xbddb ,13.026279,80.174568,13.116279,80.264568,conditions Cloudy,Jam 
0x57f1 ,13.026279,80.174568,13.086279,80.234568,conditions Stormy,Jam 
0x343f ,18.994049,72.825203,19.004049,72.835203,conditions Sandstorms,Low 
0x5ecb ,13.029198,77.570997,13.119198,77.660997,conditions Cloudy,Jam 
0x6b9f ,23.353783,85.326967,23.433783,85.406967,conditions Fog,Jam 
0x7517 ,26.766536,75.837333,26.876536,75.947333,conditions Fog,Low 
0x321e ,13.058616,80.264151,13.118616,80.324151,conditions Fog,Jam 
0x5b57 ,13.044694,80.26147,13.054694,80.27147,conditions Sandstorms,Low 
0xcea4 ,23.184992,77.417227,23.314992,77.547227,conditions Cloudy,Low 
0xacf9 ,23.333017,85.3172,23.403017,85.3872,conditions Cloudy,Low 
0x8c1 ,26.913726,75.75282,26.953726,75.792821,conditions Sandstorms,Medium 
0x87ef ,18.51421,73.838429,18.60421,73.928429,conditions Stormy,Medium 
0x645b ,0.0,0.0,0.11,0.11,conditions Sandstorms,Jam 
0xab54 ,13.029198,77.570997,13.109198,77.650997,conditions Stormy,Jam 
0x5f35 ,12.975377,77.696664,12.995377,77.716664,conditions Windy,Low 
0xded ,21.170096,72.789122,21.210096,72.829122,conditions Fog,High 
0x4daa ,22.745536,75.893106,22.875536,76.023106,conditions Sandstorms,Jam 
0xa2d8 ,10.96185,76.971082,10.97185,76.981082,conditions Sunny,Low 
0x3660 ,23.374878,85.335739,23.454878,85.415739,conditions Windy,Medium 
0x1b53 ,12.934365,77.616155,12.954365,77.636155,conditions Sandstorms,Low 
0x951d ,17.438263,78.397865,17.568263,78.527865,conditions Sandstorms,Low 
0x3235 ,12.914264,77.6784,12.944264,77.7084,conditions Windy,Jam 
0xd893 ,19.875337,75.316722,19.985337,75.426722,conditions Fog,Jam 
0x7742 ,22.751857,75.866699,22.811857,75.926699,conditions Cloudy,Jam 
0x6fe1 ,17.411028,78.329645,17.451028,78.369645,conditions Stormy,High 
0x27c6 ,21.149834,72.778666,21.199834,72.828666,conditions Fog,Jam 
0x9c19 ,18.55144,73.804855,18.57144,73.824855,conditions Stormy,Low 
0x829d ,17.41233,78.449654,17.42233,78.459654,conditions Windy,Low 
0xc764 ,26.483672,80.320708,26.613672,80.450708,conditions Stormy,Low 
0xa559 ,12.979096,77.640625,13.039096,77.700625,conditions Windy,Low 
0x897 ,19.131141,72.813074,19.21114,72.893074,conditions NaN,NaN 
0xd90d ,0.0,0.0,0.13,0.13,conditions Fog,Medium 
0xc2f3 ,27.163303,78.057044,27.303303,78.197044,conditions Sandstorms,Medium 
0x822e ,13.054347,80.257221,13.064347,80.267221,conditions Sunny,High 
0xcfc2 ,25.449872,81.836167,25.579872,81.966167,conditions Sandstorms,Jam 
0xa84 ,22.732225,75.874765,22.862225,76.004765,conditions Sunny,Medium 
0xdfa8 ,30.88722,75.804893,30.94722,75.864893,conditions Stormy,Low 
0x8a95 ,26.88842,75.800689,27.02842,75.940689,conditions Cloudy,Low 
0x9e41 ,17.451976,78.385883,17.511976,78.445883,conditions Windy,Jam 
0xbba8 ,0.0,0.0,0.08,0.08,conditions Stormy,Low 
0xa9d6 ,11.026117,76.944652,11.066117,76.984652,conditions Sunny,Medium 
0x153b ,0.0,0.0,0.09,0.09,conditions Sunny,Jam 
0xdb97 ,30.335259,78.053162,30.465259,78.183162,conditions Sandstorms,Jam 
0x6f91 ,21.186884,72.793616,21.266884,72.873616,conditions Sunny,Low 
0x3dcf ,0.0,0.0,0.01,0.01,conditions Fog,Low 
0x73c7 ,18.563934,73.915367,18.603935,73.955367,conditions Cloudy,Medium 
0x81cc ,22.311603,73.165012,22.341603,73.195012,conditions Windy,Low 
0xb33c ,18.53408,73.89852,18.54408,73.90852,conditions Cloudy,Low 
0xe07a ,22.514119,88.362504,22.604119,88.452504,conditions Sunny,Low 
0xb573 ,22.311844,73.165081,22.361844,73.215081,conditions Cloudy,Medium 
0x82c8 ,19.207222,72.972281,19.247222,73.012281,conditions Stormy,Medium 
0x99c1 ,19.055831,72.833984,19.095831,72.873984,conditions Fog,High 
0x271d ,12.3085,76.665808,12.3385,76.695808,conditions Sandstorms,Medium 
0xc14c ,26.469003,80.316344,26.549003,80.396344,conditions Windy,Medium 
0x4c4d ,23.359407,85.325055,23.469407,85.435055,conditions Sunny,Jam 
0xf94 ,19.1813,72.836191,19.2313,72.886191,conditions Fog,Jam 
0xe69 ,23.351058,85.325731,23.381058,85.355731,conditions Cloudy,Medium 
0xcf04 ,19.875337,75.316722,19.925337,75.366722,conditions Sunny,Jam 
0xa0c2 ,23.359407,85.325055,23.469407,85.435055,conditions Stormy,Medium 
0xcf08 ,0.0,0.0,0.03,0.03,conditions Sandstorms,Low 
0x4620 ,18.927584,72.832585,18.977584,72.882585,conditions Stormy,Medium 
0x845a ,10.994136,76.963303,11.034136,77.003303,conditions Cloudy,Medium 
0xd400 ,27.160832,78.011608,27.170832,78.021608,conditions Sunny,Low 
0x2921 ,0.0,0.0,0.11,0.11,conditions Sunny,Medium 
0x4019 ,21.157735,72.768778,21.207735,72.818778,conditions Windy,Medium 
0x9291 ,22.732225,75.874765,22.792225,75.934765,conditions Sandstorms,Jam 
0x602a ,12.311072,76.654878,12.391072,76.734878,conditions Fog,Jam 
0x5c28 ,17.438263,78.397865,17.488263,78.447865,conditions Sandstorms,Low 
0xa086 ,11.003669,76.976494,11.063669,77.036494,conditions Sandstorms,Jam 
0x8ac7 ,12.949934,77.699386,12.979934,77.729386,conditions Cloudy,Low 
0x7c8e ,18.539299,73.897902,18.549299,73.907902,conditions Sandstorms,Low 
0xba4a ,22.727021,75.884167,22.767021,75.924167,conditions Fog,Medium 
0x8f9d ,22.745049,75.892471,22.825049,75.972471,conditions Fog,Low 
0xcbbe ,23.214459,77.434976,23.284459,77.504976,conditions Windy,Low 
0x67d3 ,26.892312,75.806896,26.952313,75.866896,conditions Sandstorms,Medium 
0x3db8 ,19.065838,72.832658,19.155838,72.922658,conditions Fog,Low 
0x9451 ,23.351489,85.324253,23.401489,85.374253,conditions Windy,Jam 
0x7d36 ,12.979096,77.640625,12.989096,77.650625,conditions Sunny,Low 
0x61e5 ,0.0,0.0,0.01,0.01,conditions Fog,High 
0x3ee2 ,12.972161,77.596014,13.002161,77.626014,conditions Stormy,Low 
0xc76b ,0.0,0.0,0.07,0.07,conditions Sandstorms,Jam 
0x523f ,11.025083,77.015393,11.085083,77.075393,conditions Fog,Medium 
0xb651 ,18.592718,73.773572,18.622718,73.803572,conditions Fog,Jam 
0x610 ,17.429585,78.392621,17.449585,78.412621,conditions Stormy,High 
0x9c6d ,0.0,0.0,0.13,0.13,conditions Sunny,Jam 
0x33ab ,19.1093,72.825451,19.1293,72.845451,conditions Cloudy,High 
0xa0bb ,18.554382,73.798206,18.574382,73.818206,conditions Stormy,Low 
0x71d0 ,23.371292,85.327872,23.441292,85.397872,conditions Sunny,Medium 
0x2fa1 ,11.026117,76.944652,11.156117,77.074652,conditions Windy,Jam 
0x3edf ,21.186438,72.794115,21.256438,72.864115,conditions Windy,Jam 
0xb540 ,11.022169,76.999594,11.082169,77.059594,conditions Sandstorms,Jam 
0xccf1 ,0.0,0.0,0.06,0.06,conditions Cloudy,Jam 
0x2a88 ,12.978453,77.643685,12.998453,77.663685,conditions Stormy,High 
0x872e ,12.934365,77.616155,13.024365,77.706155,conditions Sandstorms,Medium 
0xb51b ,18.53408,73.89852,18.66408,74.02852,conditions Stormy,Jam 
0xb7ae ,12.981615,80.231598,13.071615,80.321598,conditions Sunny,Low 
0x6d74 ,19.003517,72.82765,19.033517,72.85765,conditions Cloudy,Low 
0x447d ,17.483216,78.552111,17.493216,78.562111,conditions Cloudy,Low 
0x5cf0 ,26.914142,75.805704,27.004142,75.895704,conditions Sunny,Jam 
0x1863 ,12.310972,76.659264,12.390972,76.739264,conditions Cloudy,Jam 
0xd403 ,26.47,80.35,26.51,80.39,conditions Stormy,High 
0x587 ,12.972532,77.608179,12.992532,77.628179,conditions Stormy,High 
0xc104 ,-22.538731,88.364878,22.578731,88.404878,conditions Sandstorms,Medium 
0x5ec2 ,0.0,0.0,0.13,0.13,conditions Sandstorms,Medium 
0x1d3e ,12.939496,77.625999,12.989496,77.675999,conditions Sandstorms,Medium 
0x8c5a ,12.972793,80.249982,12.992793,80.269982,conditions Windy,Low 
0x3a18 ,22.761226,75.887522,22.891226,76.017522,conditions Fog,Medium 
0x258b ,18.546947,73.900626,18.676947,74.030626,conditions Fog,Jam 
0x2472 ,17.428294,78.404423,17.498294,78.474423,conditions Sunny,Jam 
0x12a9 ,19.254567,72.848923,19.264567,72.858923,conditions Windy,High 
0x24d7 ,17.438263,78.397865,17.448263,78.407865,conditions Windy,Low 
0xb220 ,13.029198,77.570997,13.089198,77.630997,conditions Sandstorms,Medium 
0x980 ,12.299524,76.64262,12.319524,76.66262,conditions Cloudy,Low 
0x2d5f ,12.297954,76.665169,12.427954,76.795169,conditions Stormy,Low 
0x9639 ,12.337978,76.616792,12.407978,76.686792,conditions Windy,Jam 
0xb10a ,22.308096,73.167753,22.398096,73.257753,conditions Fog,Low 
0x5333 ,17.450851,78.379347,17.490851,78.419347,conditions Sandstorms,Medium 
0x778f ,0.0,0.0,0.05,0.05,conditions Windy,Medium 
0xc7ad ,22.569367,88.433187,22.589367,88.453187,conditions Windy,Low 
0xa946 ,17.430448,78.418213,17.510448,78.498213,conditions Fog,Medium 
0x65d3 ,23.355164,85.324097,23.365164,85.334097,conditions Stormy,Low 
0x2f80 ,12.934179,77.615797,12.954179,77.635797,conditions Cloudy,Low 
0x1821 ,22.727021,75.884167,22.787021,75.944167,conditions Windy,Jam 
0x6e66 ,19.003517,72.82765,19.033517,72.85765,conditions Cloudy,Medium 
0x2cca ,12.972161,77.596014,13.052161,77.676014,conditions Sandstorms,Jam 
0xb93 ,19.178321,72.834715,19.208321,72.864715,conditions Sandstorms,Jam 
0xbdd9 ,12.98041,77.640489,13.07041,77.730489,conditions Sunny,Jam 
0x192e ,18.636215,73.751081,18.696215,73.811081,conditions Sandstorms,Medium 
0x4825 ,22.310526,73.170937,22.350526,73.210937,conditions Windy,Medium 
0x1dfa ,11.025083,77.015393,11.055083,77.045393,conditions Stormy,Medium 
0xdb6e ,0.0,0.0,0.06,0.06,conditions Fog,Jam 
0x3ea1 ,13.027018,80.254791,13.067018,80.294791,conditions Sandstorms,High 
0x9455 ,10.96185,76.971082,11.04185,77.051082,conditions Cloudy,Jam 
0x7f21 ,21.170798,72.790489,21.240798,72.860489,conditions Sunny,Jam 
0x778a ,19.1093,72.825451,19.1593,72.875451,conditions Sandstorms,Medium 
0x26e3 ,26.766536,75.837333,26.786536,75.857333,conditions Sandstorms,High 
0x6eed ,23.357804,85.325146,23.387804,85.355146,conditions Sunny,Low 
0x1497 ,18.593481,73.785901,18.633481,73.825901,conditions Sandstorms,High 
0xbd2e ,13.058616,80.264151,13.168616,80.374151,conditions Stormy,Jam 
0x4676 ,19.22384,72.841347,19.24384,72.861347,conditions Stormy,High 
0xa8e ,26.90519,75.810753,27.03519,75.940753,conditions Fog,Jam 
0xaf42 ,17.438263,78.397865,17.528263,78.487865,conditions Sunny,Medium 
0xb0d8 ,19.121999,72.908493,19.231999,73.018493,conditions Windy,Jam 
0xa657 ,22.31279,73.170283,22.35279,73.210283,conditions Cloudy,High 
0x6791 ,23.351058,85.325731,23.421058,85.395731,conditions Windy,Medium 
0x293a ,26.766536,75.837333,26.876536,75.947333,conditions Cloudy,Jam 
0x28d6 ,12.975996,80.221898,12.985996,80.231898,conditions Fog,Low 
0xaa49 ,19.254567,72.848923,19.334567,72.928923,conditions Windy,Low 
0x6482 ,26.902328,75.794257,26.942328,75.834257,conditions Cloudy,Medium 
0x4906 ,18.530963,73.828972,18.660963,73.958972,conditions Fog,Medium 
0x2390 ,13.044694,80.26147,13.094694,80.31147,conditions Stormy,Medium 
0xbb3c ,23.354422,85.3329,23.434422,85.4129,conditions Sandstorms,Jam 
0xd7ea ,0.0,0.0,0.07,0.07,conditions Fog,Low 
0x13e1 ,13.027018,80.254791,13.117018,80.344791,conditions Cloudy,Medium 
0x88d2 ,11.022169,76.999594,11.102169,77.079594,conditions Cloudy,Jam 
0x62a0 ,17.429585,78.392621,17.449585,78.412621,conditions Stormy,Low 
0x7fb5 ,11.025083,77.015393,11.075083,77.065393,conditions Windy,Low 
0x4462 ,19.091458,72.827808,19.171458,72.907808,conditions Sunny,Medium 
0x4424 ,18.543626,73.905101,18.653626,74.015101,conditions Cloudy,Low 
0xabfc ,19.120083,72.907385,19.250083,73.037385,conditions Fog,Low 
0x9a06 ,23.416792,85.316842,23.476792,85.376842,conditions Stormy,Jam 
0x8de4 ,12.310972,76.659264,12.380972,76.729264,conditions Stormy,Medium 
0x1b32 ,17.450851,78.379347,17.470851,78.399347,conditions Windy,Low 
0x400 ,10.96185,76.971082,10.97185,76.981082,conditions NaN,NaN 
0xd7b ,26.902908,75.792934,27.012908,75.902934,conditions Stormy,Jam 
0x75e9 ,18.563934,73.915367,18.573935,73.925367,conditions Stormy,Low 
0x6bea ,17.430448,78.418213,17.440448,78.428213,conditions Windy,Low 
0xc73c ,26.483042,80.317833,26.593042,80.427833,conditions Cloudy,Jam 
0x5b52 ,12.323978,76.627961,12.403978,76.707961,conditions Stormy,Low 
0xc700 ,25.443994,81.860187,25.553994,81.970187,conditions Cloudy,Medium 
0x2793 ,12.316967,76.603067,12.336967,76.623067,conditions Windy,Low 
0x3752 ,17.431668,78.408321,17.541668,78.518321,conditions Fog,Jam 
0xa46b ,18.53408,73.89852,18.60408,73.96852,conditions Fog,Medium 
0x1be5 ,12.939496,77.625999,12.959496,77.645999,conditions Fog,High 
0x2b20 ,12.321214,76.621094,12.431214,76.731094,conditions Sunny,Low 
0x269a ,18.530963,73.828972,18.600963,73.898972,conditions Stormy,Jam 
0x454b ,22.307898,73.167788,22.367898,73.227788,conditions Stormy,Jam 
0xc27a ,0.0,0.0,0.01,0.01,conditions Cloudy,High 
0x762b ,23.359194,85.325447,23.489194,85.455447,conditions Fog,Medium 
0x2073 ,26.766536,75.837333,26.806536,75.877333,conditions Stormy,High 
0x5335 ,23.416792,85.316842,23.436792,85.336842,conditions Sunny,Low 
0xd652 ,30.899992,75.831338,31.009992,75.941338,conditions Sunny,Jam 
0xae0f ,12.3085,76.665808,12.3885,76.745808,conditions Windy,Medium 
0xd51a ,19.876428,75.364792,19.916428,75.404792,conditions Cloudy,High 
0x514 ,0.0,0.0,0.11,0.11,conditions Cloudy,Jam 
0xb277 ,22.751234,75.88949,22.781234,75.91949,conditions Stormy,Jam 
0xe0f9 ,0.0,0.0,0.01,0.01,conditions Cloudy,Low 
0x12b6 ,17.431477,78.40035,17.491477,78.46035,conditions Sunny,Medium 
0xce8d ,0.0,0.0,0.03,0.03,conditions Stormy,Medium 
0x6908 ,21.183434,72.814492,21.243434,72.874492,conditions Sunny,Low 
0xdbda ,0.0,0.0,0.08,0.08,conditions Windy,Low 
0x5712 ,13.045479,80.23311,13.075479,80.26311,conditions Windy,Jam 
0x1e65 ,12.299524,76.64262,12.359524,76.70262,conditions Fog,Jam 
0x4892 ,26.766536,75.837333,26.836536,75.907333,conditions Windy,Medium 
0x320b ,17.455894,78.375467,17.535894,78.455467,conditions Cloudy,Medium 
0xa209 ,18.56245,73.916619,18.67245,74.026619,conditions Sandstorms,Low 
0x4a98 ,11.003681,76.975525,11.093681,77.065525,conditions Stormy,Jam 
0x3e22 ,12.979166,77.640709,12.989166,77.650709,conditions Sandstorms,Low 
0x584b ,17.440827,78.393391,17.530827,78.483391,conditions Sandstorms,Jam 
0x1e47 ,19.120083,72.907385,19.190083,72.977385,conditions Stormy,Low 
0x5a18 ,19.091458,72.827808,19.141458,72.877808,conditions Stormy,Jam 
0x74fb ,12.935662,77.61413,13.015662,77.69413,conditions Sunny,Low 
0x758b ,17.440827,78.393391,17.450827,78.403391,conditions Fog,Low 
0xbce9 ,17.426228,78.407495,17.516228,78.497495,conditions Fog,Medium 
0xcf32 ,15.51315,73.78346,15.62315,73.89346,conditions Fog,Jam 
0xa1ec ,26.911378,75.789034,26.941378,75.819034,conditions Windy,Jam 
0xfee ,0.0,0.0,0.09,0.09,conditions Stormy,Medium 
0x91c5 ,21.173343,72.792731,21.183343,72.802731,conditions Fog,High 
0x1071 ,22.727021,75.884167,22.737021,75.894167,conditions Sandstorms,Low 
0x5ef6 ,21.17106,72.789292,21.30106,72.919292,conditions Sandstorms,Medium 
0x48cd ,22.308096,73.167753,22.318096,73.177753,conditions Sunny,Low 
0x2112 ,26.846156,75.8023,26.886156,75.8423,conditions Sunny,High 
0xb9eb ,12.284747,76.625861,12.334747,76.675861,conditions Fog,Jam 
0x859f ,18.56245,73.916619,18.61245,73.966619,conditions Cloudy,Medium 
0x2c34 ,12.906229,77.596791,12.996229,77.686791,conditions Sunny,Medium 
0x7a77 ,13.026279,80.174568,13.136279,80.284568,conditions Sandstorms,Medium 
0x59c1 ,18.994237,72.825553,19.084237,72.915553,conditions Sandstorms,Low 
0x1ed3 ,18.994237,72.825553,19.054237,72.885553,conditions Cloudy,Medium 
0x80b0 ,22.761593,75.886362,22.821593,75.946362,conditions Fog,Jam 
0x74da ,11.003669,76.976494,11.113669,77.086494,conditions Cloudy,Low 
0x8c39 ,11.003008,76.97544,11.093008,77.06544,conditions Fog,Jam 
0xbf8d ,23.234249,77.434007,23.264249,77.464007,conditions Cloudy,Low 
0x9905 ,26.956431,75.776649,27.086431,75.906649,conditions Sunny,Jam 
0x3386 ,19.091458,72.827808,19.181458,72.917808,conditions Cloudy,Jam 
0x1e5e ,21.175104,72.804342,21.305104,72.934342,conditions Sunny,Jam 
0xcbc7 ,22.552996,88.35231,22.572996,88.37231,conditions Windy,Low 
0x42c ,12.326356,76.619103,12.416356,76.709103,conditions NaN,NaN 
0x375f ,22.722634,75.886959,22.752634,75.916959,conditions Sandstorms,Medium 
0xc00d ,-27.161661,-78.011544,27.171661,78.021544,conditions Fog,Low 
0x7d0c ,11.008638,76.984311,11.018638,76.994311,conditions Sandstorms,Low 
0xcda2 ,22.514688,88.393294,22.564688,88.443294,conditions Sandstorms,Medium 
0x9fd4 ,22.310237,73.158921,22.390237,73.238921,conditions Sunny,Jam 
0xe008 ,30.359722,78.067079,30.409722,78.117079,conditions Stormy,Jam 
0x4328 ,17.440827,78.393391,17.450827,78.403391,conditions Windy,Low 
0xc225 ,23.266261,77.379605,23.306261,77.419605,conditions Sunny,High 
0x8d29 ,13.022394,80.242439,13.072394,80.292439,conditions Windy,Medium 
0x7a79 ,18.543626,73.905101,18.633626,73.995101,conditions Stormy,Jam 
0x2078 ,17.428294,78.404423,17.468294,78.444423,conditions Fog,High 
0x4689 ,26.914142,75.805704,26.994142,75.885704,conditions Sunny,Medium 
0x70fc ,22.722634,75.886959,22.852634,76.016959,conditions Stormy,Jam 
0x149f ,13.081878,80.248519,13.121878,80.288519,conditions Windy,High 
0x3ffa ,22.753659,75.903365,22.783659,75.933365,conditions Cloudy,Low 
0x3ea9 ,12.933284,77.615428,13.023284,77.705428,conditions Sandstorms,Jam 
0x1475 ,17.430448,78.418213,17.500448,78.488213,conditions Stormy,Low 
0x51da ,0.0,0.0,0.03,0.03,conditions Sandstorms,Jam 
0x9fcb ,22.745536,75.893106,22.755536,75.903106,conditions Stormy,Low 
0x8830 ,17.455894,78.375467,17.505894,78.425467,conditions Cloudy,Jam 
0xba6 ,22.732225,75.874765,22.822225,75.964765,conditions Fog,Medium 
0x7821 ,12.323994,76.626167,12.403994,76.706167,conditions Windy,Low 
0x2306 ,18.592718,73.773572,18.622718,73.803572,conditions Stormy,Medium 
0x339f ,23.357804,85.325146,23.397804,85.365146,conditions Fog,Medium 
0x3150 ,13.058616,80.264151,13.078616,80.284151,conditions Sunny,Low 
0xab71 ,21.157729,72.768726,21.207729,72.818726,conditions Windy,Low 
0x1e76 ,11.021278,76.995017,11.091278,77.065017,conditions Stormy,Medium 
0xda02 ,30.346994,78.062543,30.416994,78.132543,conditions Stormy,Low 
0x279c ,11.006686,76.951736,11.046686,76.991736,conditions Windy,Medium 
0x570d ,17.430448,78.418213,17.490448,78.478213,conditions Windy,Jam 
0x2e32 ,17.438263,78.397865,17.458263,78.417865,conditions Fog,High 
0x3d90 ,11.022169,76.999594,11.152169,77.129594,conditions Windy,Jam 
0x73c2 ,18.546947,73.900626,18.596947,73.950626,conditions Windy,Low 
0x98d7 ,17.429585,78.392621,17.559585,78.522621,conditions Cloudy,Medium 
0x47b9 ,12.304569,76.643622,12.334569,76.673622,conditions Cloudy,Low 
0x16ab ,13.026279,80.174568,13.106279,80.254568,conditions Stormy,Low 
0x89ca ,12.970221,77.645396,13.080221,77.755396,conditions Windy,Jam 
0xda15 ,23.235123,77.398886,23.265123,77.428886,conditions Cloudy,Medium 
0x50d2 ,26.921411,75.793604,27.061411,75.933604,conditions Stormy,Low 
0xcb23 ,26.492106,80.327797,26.512106,80.347797,conditions Fog,Low 
0x87dd ,12.334022,76.618203,12.374022,76.658203,conditions Sandstorms,High 
0x5e37 ,17.438263,78.397865,17.478263,78.437865,conditions Windy,High 
0xcd58 ,30.899584,75.809346,30.989584,75.899346,conditions Sunny,Jam 
0x23bd ,0.0,0.0,0.03,0.03,conditions Cloudy,Low 
0x6745 ,23.351058,85.325731,23.401058,85.375731,conditions Fog,Medium 
0xb96b ,12.934365,77.616155,12.944365,77.626155,conditions Sunny,Low 
0x8a49 ,21.149834,72.778666,21.159834,72.788666,conditions Windy,Low 
0x4cb5 ,0.0,0.0,0.09,0.09,conditions Cloudy,Jam 
0xc968 ,15.544419,73.755736,15.584419,73.795736,conditions Stormy,High 
0xd1a1 ,10.003064,76.307589,10.063064,76.367589,conditions Cloudy,Low 
0x9459 ,21.15276,72.778059,21.17276,72.798059,conditions Sunny,Low 
0x9dbd ,11.02091,76.940432,11.07091,76.990432,conditions Sandstorms,Jam 
0x476b ,12.970221,77.645396,13.080221,77.755396,conditions Windy,Low 
0x2b8c ,12.970324,77.645748,13.040324,77.715748,conditions Fog,Medium 
0xbc34 ,21.186608,72.794136,21.226608,72.834136,conditions Windy,Medium 
0x12c1 ,0.0,0.0,0.02,0.02,conditions Cloudy,High 
0x9ebc ,13.029198,77.570997,13.079198,77.620997,conditions Sandstorms,Jam 
0xe02c ,30.335259,78.053162,30.475259,78.193162,conditions Sunny,Jam 
0x19d6 ,23.374989,85.335486,23.434989,85.395486,conditions Sunny,Jam 
0x6912 ,21.186608,72.794136,21.196608,72.804136,conditions Stormy,Low 
0x155f ,18.516216,73.842527,18.536216,73.862527,conditions Sandstorms,High 
0xa666 ,12.297954,76.665169,12.367954,76.735169,conditions Fog,Low 
0x9a2d ,12.970221,77.645396,13.030221,77.705396,conditions Sunny,Jam 
0x518b ,12.3085,76.665808,12.3185,76.675808,conditions Fog,High 
0x98cf ,11.02091,76.940432,11.06091,76.980432,conditions Fog,Medium 
0xb32c ,12.299524,76.64262,12.329524,76.67262,conditions Cloudy,Low 
0xca5c ,30.372202,78.077151,30.392202,78.097151,conditions Stormy,High 
0x927a ,12.323994,76.626167,12.393994,76.696167,conditions Sunny,Jam 
0x916a ,12.935662,77.61413,13.065662,77.74413,conditions Sunny,Jam 
0xb373 ,13.026279,80.174568,13.096279,80.244568,conditions Fog,Jam 
0x6bb3 ,26.913726,75.75282,26.983726,75.82282,conditions Cloudy,Medium 
0x6c2f ,22.722634,75.886959,22.832634,75.996959,conditions Fog,Jam 
0xd52b ,0.0,0.0,0.09,0.09,conditions Sunny,Low 
0xce9b ,0.0,0.0,0.07,0.07,conditions Cloudy,Jam 
0x90d7 ,23.416792,85.316842,23.466792,85.366842,conditions Sunny,Jam 
0xa636 ,19.055831,72.833984,19.065831,72.843984,conditions Stormy,Low 
0x91a8 ,17.410371,78.437225,17.460371,78.487225,conditions Sandstorms,Jam 
0xc2d5 ,23.218998,77.373573,23.298998,77.453573,conditions Fog,Medium 
0x8af2 ,26.914142,75.805704,26.974142,75.865704,conditions Stormy,Low 
0xe189 ,10.028047,76.310019,10.158047,76.440019,conditions Sunny,Jam 
0xd453 ,25.449872,81.836167,25.539872,81.926167,conditions Cloudy,Medium 
0x744e ,13.044694,80.26147,13.084694,80.30147,conditions Cloudy,High 
0x7af2 ,26.902908,75.792934,26.992908,75.882934,conditions Cloudy,Low 
0x89b8 ,26.90519,75.810753,26.98519,75.890753,conditions Sandstorms,Low 
0xb3f9 ,22.727021,75.884167,22.787021,75.944167,conditions Cloudy,Low 
0x2f6c ,23.359033,85.325347,23.439033,85.405347,conditions Windy,Low 
0x7348 ,19.221315,72.862381,19.261315,72.902381,conditions Sunny,Medium 
0x4be5 ,19.221315,72.862381,19.311315,72.952381,conditions Cloudy,Medium 
0xccf9 ,9.979363,76.285001,10.089363,76.395001,conditions Sunny,Medium 
0xc727 ,30.361281,78.068022,30.491281,78.198022,conditions Windy,Jam 
0xc87a ,26.479108,80.315042,26.589108,80.425042,conditions Sunny,Low 
0x7e41 ,22.744648,75.894377,22.754648,75.904377,conditions Stormy,Low 
0x7cc5 ,11.001852,76.976268,11.021852,76.996268,conditions Windy,Low 
0x136d ,12.323225,76.630028,12.353225,76.660028,conditions Cloudy,Jam 
0x4396 ,12.986047,80.218114,13.096047,80.328114,conditions Cloudy,Jam 
0x6fbf ,19.131141,72.813074,19.221141,72.903074,conditions Sandstorms,Jam 
0x4628 ,21.170096,72.789122,21.230096,72.849122,conditions Fog,Low 
0xa8c4 ,11.000762,76.981876,11.010762,76.991876,conditions Sandstorms,High 
0xb8d8 ,17.433809,78.386744,17.493809,78.446744,conditions Sunny,Low 
0xd48f ,25.449659,81.839744,25.579659,81.969744,conditions Stormy,Jam 
0x94a0 ,19.221315,72.862381,19.281315,72.922381,conditions Sunny,Jam 
0xa56 ,18.516216,73.842527,18.626216,73.952527,conditions Sandstorms,Medium 
